order_item_id,order_id,product_id,quantity,unit_price,cost_price,line_total,gross_profit,order_date,customer_id,channel,status
685,447,1,1,90.59,26.8,90.59,63.79,2025-11-13,79,marketplace,completed
686,447,1,2,89.32,26.93,178.64,124.78,2025-11-13,79,marketplace,completed
687,448,7,2,130.23,40.47,260.46,179.52,2025-11-13,15,website,completed
688,449,2,2,66.55,19.63,133.1,93.84,2025-11-13,130,sales_rep,completed
689,449,1,1,88.45,27.37,88.45,61.08,2025-11-13,130,sales_rep,completed
690,450,8,1,69.41,21.23,69.41,48.18,2025-11-14,134,whatsapp,completed
691,450,2,2,64.33,19.57,128.66,89.52,2025-11-14,134,whatsapp,completed
692,450,7,2,131.37,41.4,262.74,179.94,2025-11-14,134,whatsapp,completed
693,451,2,2,65.13,19.66,130.26,90.94,2025-11-14,61,website,completed
694,451,5,1,33.63,8.97,33.63,24.66,2025-11-14,61,website,completed
695,452,6,2,40.79,12.73,81.58,56.12,2025-11-14,77,sales_rep,completed
696,453,2,3,66.79,19.39,200.37,142.2,2025-11-14,175,sales_rep,completed
697,453,3,3,77.21,24.35,231.63,158.58,2025-11-14,175,sales_rep,completed
698,454,2,2,63.87,19.8,127.74,88.14,2025-11-14,105,website,completed
699,454,8,2,69.54,21.32,139.08,96.44,2025-11-14,105,website,completed
700,454,6,3,41.76,12.27,125.28,88.47,2025-11-14,105,website,completed
701,455,7,3,127.15,40.29,381.45,260.58,2025-11-14,131,marketplace,completed
702,455,7,2,129.79,41.51,259.58,176.56,2025-11-14,131,marketplace,completed
703,455,7,3,127.66,41.32,382.98,259.02,2025-11-14,131,marketplace,completed
704,456,3,2,79.36,23.63,158.72,111.46,2025-11-14,170,marketplace,completed
705,456,5,1,34.03,9.17,34.03,24.86,2025-11-14,170,marketplace,completed
706,457,4,2,57.84,17.57,115.68,80.54,2025-11-14,39,sales_rep,completed
707,457,6,2,42.75,12.35,85.5,60.8,2025-11-14,39,sales_rep,completed
708,458,1,3,89.79,27.14,269.37,187.95,2025-11-14,52,website,completed
709,458,1,1,91.53,26.67,91.53,64.86,2025-11-14,52,website,completed
710,459,8,3,67.42,21.18,202.26,138.72,2025-11-14,49,website,completed
711,459,1,2,90.46,27.46,180.92,126.0,2025-11-14,49,website,completed
712,460,7,2,127.36,40.99,254.72,172.74,2025-11-14,132,website,completed
713,461,5,2,33.35,9.11,66.7,48.48,2025-11-14,58,marketplace,completed
714,462,5,3,33.91,8.82,101.73,75.27,2025-11-14,3,website,completed
715,463,3,2,80.12,23.77,160.24,112.7,2025-11-14,88,whatsapp,completed
716,464,3,3,81.08,24.45,243.24,169.89,2025-11-15,21,website,completed
717,465,8,3,68.47,21.39,205.41,141.24,2025-11-15,17,website,completed
718,466,2,2,63.56,19.36,127.12,88.4,2025-11-15,154,website,completed
719,467,8,2,70.76,20.82,141.52,99.88,2025-11-15,42,website,completed
720,467,2,2,65.44,19.7,130.88,91.48,2025-11-15,42,website,completed
721,468,8,3,69.57,20.95,208.71,145.86,2025-11-15,86,website,completed
722,468,4,1,57.76,17.31,57.76,40.45,2025-11-15,86,website,completed
723,469,7,2,125.45,40.76,250.9,169.38,2025-11-15,3,website,completed
724,470,2,2,63.75,19.24,127.5,89.02,2025-11-15,130,marketplace,completed
725,470,2,3,66.26,19.55,198.78,140.13,2025-11-15,130,marketplace,completed
726,471,4,2,60.49,17.32,120.98,86.34,2025-11-15,60,marketplace,completed
727,472,3,1,80.6,23.67,80.6,56.93,2025-11-15,30,sales_rep,returned
728,472,5,1,33.92,9.07,33.92,24.85,2025-11-15,30,sales_rep,returned
729,473,8,3,69.51,20.96,208.53,145.65,2025-11-15,166,whatsapp,completed
730,474,7,3,132.5,40.81,397.5,275.07,2025-11-15,151,website,completed
731,474,6,2,41.38,12.37,82.76,58.02,2025-11-15,151,website,completed
732,475,6,3,41.13,12.4,123.39,86.19,2025-11-16,2,website,completed
733,476,1,2,89.07,26.99,178.14,124.16,2025-11-16,85,whatsapp,completed
734,477,3,2,79.54,23.94,159.08,111.2,2025-11-16,127,website,completed
735,478,6,3,42.33,12.51,126.99,89.46,2025-11-16,16,marketplace,completed
736,478,8,2,68.87,20.65,137.74,96.44,2025-11-16,16,marketplace,completed
737,479,4,1,60.48,17.51,60.48,42.97,2025-11-16,82,website,completed
738,479,2,3,64.71,19.18,194.13,136.59,2025-11-16,82,website,completed
739,479,1,3,90.18,27.34,270.54,188.52,2025-11-16,82,website,completed
740,480,5,1,34.58,9.12,34.58,25.46,2025-11-16,155,website,completed
741,481,5,2,33.68,9.15,67.36,49.06,2025-11-16,4,sales_rep,completed
742,481,5,1,33.41,8.85,33.41,24.56,2025-11-16,4,sales_rep,completed
743,482,1,1,86.4,27.17,86.4,59.23,2025-11-16,72,sales_rep,completed
744,483,5,2,34.39,9.17,68.78,50.44,2025-11-16,109,sales_rep,completed
745,483,8,3,68.57,20.83,205.71,143.22,2025-11-16,109,sales_rep,completed
746,484,1,1,89.8,26.93,89.8,62.87,2025-11-16,9,website,completed
747,484,4,3,60.27,17.53,180.81,128.22,2025-11-16,9,website,completed
748,485,7,3,130.57,41.76,391.71,266.43,2025-11-16,124,website,completed
749,486,1,3,88.64,26.91,265.92,185.19,2025-11-16,121,marketplace,completed
750,486,1,2,90.27,27.1,180.54,126.34,2025-11-16,121,marketplace,completed
751,486,5,3,35.02,8.83,105.06,78.57,2025-11-16,121,marketplace,completed
752,487,4,2,59.27,17.54,118.54,83.46,2025-11-16,137,marketplace,completed
753,487,6,2,42.99,12.46,85.98,61.06,2025-11-16,137,marketplace,completed
754,487,4,2,57.64,17.59,115.28,80.1,2025-11-16,137,marketplace,completed
755,488,1,2,88.67,27.01,177.34,123.32,2025-11-17,120,marketplace,returned
756,489,7,2,132.56,41.55,265.12,182.02,2025-11-17,92,whatsapp,completed
757,489,6,3,42.38,12.43,127.14,89.85,2025-11-17,92,whatsapp,completed
758,490,1,3,88.96,27.32,266.88,184.92,2025-11-17,47,marketplace,completed
759,490,1,2,87.95,26.69,175.9,122.52,2025-11-17,47,marketplace,completed
760,491,7,1,127.74,40.37,127.74,87.37,2025-11-17,1,website,completed
761,491,4,1,57.66,17.31,57.66,40.35,2025-11-17,1,website,completed
762,492,7,3,129.81,40.35,389.43,268.38,2025-11-17,93,sales_rep,completed
763,492,7,1,132.3,40.9,132.3,91.4,2025-11-17,93,sales_rep,completed
764,493,1,1,89.69,27.4,89.69,62.29,2025-11-17,34,whatsapp,completed
765,493,4,2,57.79,17.35,115.58,80.88,2025-11-17,34,whatsapp,completed
766,493,4,2,59.93,17.5,119.86,84.86,2025-11-17,34,whatsapp,completed
767,494,7,2,132.63,41.44,265.26,182.38,2025-11-17,45,marketplace,completed
768,495,3,2,78.34,24.16,156.68,108.36,2025-11-17,4,website,completed
769,496,3,3,80.4,23.87,241.2,169.59,2025-11-17,141,website,completed
770,496,3,1,78.73,24.26,78.73,54.47,2025-11-17,141,website,completed
771,497,8,1,68.73,20.91,68.73,47.82,2025-11-17,138,whatsapp,completed
772,498,4,2,60.37,17.64,120.74,85.46,2025-11-18,153,website,completed
773,498,2,2,65.86,19.35,131.72,93.02,2025-11-18,153,website,completed
774,499,3,3,77.6,24.04,232.8,160.68,2025-11-18,77,whatsapp,completed
775,500,7,1,125.42,40.73,125.42,84.69,2025-11-18,172,website,completed
776,500,7,3,130.69,41.62,392.07,267.21,2025-11-18,172,website,completed
777,501,6,1,42.98,12.52,42.98,30.46,2025-11-18,144,website,completed
778,501,1,2,87.62,27.3,175.24,120.64,2025-11-18,144,website,completed
779,502,5,2,33.23,9.09,66.46,48.28,2025-11-18,135,website,completed
780,503,8,3,71.02,21.06,213.06,149.88,2025-11-18,120,website,completed
781,504,2,3,66.11,19.67,198.33,139.32,2025-11-18,166,marketplace,completed
782,505,5,2,33.91,8.87,67.82,50.08,2025-11-18,102,marketplace,completed
783,506,3,3,78.54,24.06,235.62,163.44,2025-11-18,111,website,completed
784,506,3,2,80.76,24.08,161.52,113.36,2025-11-18,111,website,completed
785,507,1,2,90.13,26.6,180.26,127.06,2025-11-18,118,marketplace,completed
786,507,4,3,59.05,17.52,177.15,124.59,2025-11-18,118,marketplace,completed
787,508,8,2,67.39,20.89,134.78,93.0,2025-11-18,122,marketplace,completed
788,508,5,2,33.06,8.88,66.12,48.36,2025-11-18,122,marketplace,completed
789,509,5,2,34.79,8.9,69.58,51.78,2025-11-18,101,website,completed
790,509,1,3,88.94,26.59,266.82,187.05,2025-11-18,101,website,completed
791,510,7,3,126.16,40.41,378.48,257.25,2025-11-18,17,website,completed
792,510,4,3,58.86,17.46,176.58,124.2,2025-11-18,17,website,completed
793,510,6,2,41.12,12.61,82.24,57.02,2025-11-18,17,website,completed
794,511,3,3,76.85,24.16,230.55,158.07,2025-11-18,165,marketplace,completed
795,512,7,3,130.12,41.24,390.36,266.64,2025-11-18,77,marketplace,completed
796,512,6,1,41.22,12.56,41.22,28.66,2025-11-18,77,marketplace,completed
797,513,1,3,87.29,26.48,261.87,182.43,2025-11-18,19,whatsapp,completed
798,513,5,1,33.48,9.07,33.48,24.41,2025-11-18,19,whatsapp,completed
799,514,5,2,34.74,8.83,69.48,51.82,2025-11-18,119,website,completed
800,515,1,1,89.22,26.77,89.22,62.45,2025-11-18,112,website,completed
801,516,8,3,67.17,20.91,201.51,138.78,2025-11-18,28,website,completed
802,516,1,2,87.09,27.42,174.18,119.34,2025-11-18,28,website,completed
803,517,4,1,58.18,17.37,58.18,40.81,2025-11-19,36,website,completed
804,517,4,3,58.67,17.49,176.01,123.54,2025-11-19,36,website,completed
805,518,1,3,90.52,26.79,271.56,191.19,2025-11-19,65,whatsapp,returned
806,518,7,2,128.58,41.57,257.16,174.02,2025-11-19,65,whatsapp,returned
807,519,3,2,76.83,24.3,153.66,105.06,2025-11-19,42,website,completed
808,519,8,3,68.13,21.4,204.39,140.19,2025-11-19,42,website,completed
809,520,7,2,125.48,41.39,250.96,168.18,2025-11-19,4,website,completed
810,520,2,3,63.32,19.18,189.96,132.42,2025-11-19,4,website,completed
811,520,7,3,126.08,40.41,378.24,257.01,2025-11-19,4,website,completed
812,521,7,3,132.45,41.22,397.35,273.69,2025-11-19,77,sales_rep,completed
813,522,2,3,64.33,19.82,192.99,133.53,2025-11-19,121,website,completed
814,523,1,3,91.11,27.22,273.33,191.67,2025-11-19,6,marketplace,returned
815,524,7,2,130.33,40.76,260.66,179.14,2025-11-19,143,website,completed
816,524,7,2,131.53,40.77,263.06,181.52,2025-11-19,143,website,completed
817,525,1,3,86.44,26.76,259.32,179.04,2025-11-19,8,website,completed
818,526,2,1,64.14,19.82,64.14,44.32,2025-11-19,97,website,completed
819,526,8,3,69.44,20.59,208.32,146.55,2025-11-19,97,website,completed
820,526,8,3,68.57,21.31,205.71,141.78,2025-11-19,97,website,completed
821,527,5,3,33.24,8.84,99.72,73.2,2025-11-19,132,website,completed
822,527,1,2,91.32,27.38,182.64,127.88,2025-11-19,132,website,completed
823,528,4,3,60.36,17.15,181.08,129.63,2025-11-19,76,website,completed
824,528,2,2,65.55,19.85,131.1,91.4,2025-11-19,76,website,completed
825,529,6,2,41.99,12.51,83.98,58.96,2025-11-19,3,website,completed
826,530,2,2,63.81,19.17,127.62,89.28,2025-11-19,2,website,completed
827,531,2,1,65.49,19.19,65.49,46.3,2025-11-20,114,whatsapp,completed
828,532,2,1,64.9,19.86,64.9,45.04,2025-11-20,12,marketplace,completed
829,533,5,2,34.54,9.05,69.08,50.98,2025-11-20,91,marketplace,completed
830,534,7,3,125.63,40.39,376.89,255.72,2025-11-20,27,whatsapp,completed
831,535,1,1,89.32,26.78,89.32,62.54,2025-11-20,119,website,completed
832,536,5,2,34.78,9.04,69.56,51.48,2025-11-20,30,marketplace,completed
833,536,3,2,79.72,24.17,159.44,111.1,2025-11-20,30,marketplace,completed
834,536,3,1,78.78,23.84,78.78,54.94,2025-11-20,30,marketplace,completed
835,537,7,2,128.39,41.37,256.78,174.04,2025-11-20,32,website,completed
836,537,1,2,87.32,26.61,174.64,121.42,2025-11-20,32,website,completed
837,537,4,1,57.44,17.37,57.44,40.07,2025-11-20,32,website,completed
838,538,1,2,91.51,27.02,183.02,128.98,2025-11-20,172,sales_rep,completed
839,538,2,3,65.7,19.15,197.1,139.65,2025-11-20,172,sales_rep,completed
840,538,2,3,66.24,19.55,198.72,140.07,2025-11-20,172,sales_rep,completed
841,539,2,2,65.39,19.37,130.78,92.04,2025-11-20,3,website,completed
842,539,5,3,34.13,8.94,102.39,75.57,2025-11-20,3,website,completed
843,539,6,2,41.8,12.33,83.6,58.94,2025-11-20,3,website,completed
844,540,3,2,80.11,24.43,160.22,111.36,2025-11-20,16,marketplace,completed
845,540,2,2,66.2,19.4,132.4,93.6,2025-11-20,16,marketplace,completed
846,541,1,2,88.68,27.14,177.36,123.08,2025-11-20,7,website,completed
847,542,1,2,90.17,26.83,180.34,126.68,2025-11-20,98,website,returned
848,543,1,3,87.06,27.17,261.18,179.67,2025-11-21,51,website,completed
849,544,7,3,126.46,41.04,379.38,256.26,2025-11-21,92,whatsapp,completed
850,545,1,1,90.57,26.67,90.57,63.9,2025-11-21,165,sales_rep,completed
851,546,7,2,131.24,40.72,262.48,181.04,2025-11-21,101,website,completed
852,546,5,1,34.26,8.92,34.26,25.34,2025-11-21,101,website,completed
853,546,7,1,131.72,41.77,131.72,89.95,2025-11-21,101,website,completed
854,547,1,3,90.34,26.86,271.02,190.44,2025-11-21,59,sales_rep,completed
855,547,3,3,78.83,23.83,236.49,165.0,2025-11-21,59,sales_rep,completed
856,548,3,3,79.71,23.72,239.13,167.97,2025-11-21,129,sales_rep,completed
857,549,7,3,126.35,41.56,379.05,254.37,2025-11-21,121,sales_rep,completed
858,550,3,3,76.83,24.01,230.49,158.46,2025-11-21,27,website,completed
859,551,3,1,77.89,23.59,77.89,54.3,2025-11-21,121,marketplace,completed
860,551,1,1,87.9,27.0,87.9,60.9,2025-11-21,121,marketplace,completed
861,552,1,1,89.25,26.82,89.25,62.43,2025-11-21,26,sales_rep,completed
862,553,6,3,42.6,12.71,127.8,89.67,2025-11-21,70,website,completed
863,553,8,1,70.12,20.82,70.12,49.3,2025-11-21,70,website,completed
864,554,5,1,34.75,8.9,34.75,25.85,2025-11-21,109,whatsapp,completed
865,554,8,3,70.03,20.98,210.09,147.15,2025-11-21,109,whatsapp,completed
866,555,8,2,68.79,21.05,137.58,95.48,2025-11-22,124,website,completed
867,555,3,2,77.29,24.36,154.58,105.86,2025-11-22,124,website,completed
868,556,2,2,65.72,19.42,131.44,92.6,2025-11-22,8,marketplace,completed
869,557,1,2,89.36,27.32,178.72,124.08,2025-11-22,143,website,completed
870,557,8,3,69.31,20.91,207.93,145.2,2025-11-22,143,website,completed
871,558,2,2,65.54,19.35,131.08,92.38,2025-11-22,106,website,completed
872,559,1,2,87.85,26.71,175.7,122.28,2025-11-22,178,marketplace,completed
873,559,1,3,89.13,26.95,267.39,186.54,2025-11-22,178,marketplace,completed
874,560,1,1,87.02,26.91,87.02,60.11,2025-11-22,8,website,completed
875,561,2,2,66.24,19.63,132.48,93.22,2025-11-22,105,whatsapp,completed
876,562,6,2,41.25,12.75,82.5,57.0,2025-11-22,153,whatsapp,completed
877,563,4,2,58.86,17.55,117.72,82.62,2025-11-23,108,marketplace,completed
878,564,7,2,128.16,41.53,256.32,173.26,2025-11-23,79,marketplace,completed
879,565,8,3,67.33,21.17,201.99,138.48,2025-11-23,112,website,completed
880,565,1,1,87.61,27.4,87.61,60.21,2025-11-23,112,website,completed
881,566,6,1,43.03,12.46,43.03,30.57,2025-11-23,166,marketplace,completed
882,567,7,2,128.3,40.45,256.6,175.7,2025-11-23,37,whatsapp,completed
883,568,3,2,76.81,23.76,153.62,106.1,2025-11-23,17,marketplace,completed
884,568,6,3,43.05,12.41,129.15,91.92,2025-11-23,17,marketplace,completed
885,568,7,3,128.72,40.94,386.16,263.34,2025-11-23,17,marketplace,completed
886,569,7,1,126.45,40.21,126.45,86.24,2025-11-23,174,website,completed
887,570,5,1,34.36,8.88,34.36,25.48,2025-11-23,81,website,completed
888,571,3,1,80.6,24.3,80.6,56.3,2025-11-23,61,sales_rep,completed
889,572,1,1,86.59,26.87,86.59,59.72,2025-11-23,174,sales_rep,completed
890,573,3,1,78.23,23.7,78.23,54.53,2025-11-23,69,website,completed
891,574,6,3,41.01,12.41,123.03,85.8,2025-11-23,62,whatsapp,completed
892,574,1,3,89.68,27.13,269.04,187.65,2025-11-23,62,whatsapp,completed
893,575,3,2,76.69,23.72,153.38,105.94,2025-11-24,65,website,completed
894,576,1,1,88.53,27.29,88.53,61.24,2025-11-24,174,sales_rep,completed
895,577,2,2,66.88,19.65,133.76,94.46,2025-11-24,32,sales_rep,completed
896,577,1,3,91.27,27.29,273.81,191.94,2025-11-24,32,sales_rep,completed
897,578,7,2,125.65,40.21,251.3,170.88,2025-11-24,50,marketplace,completed
898,579,5,1,33.45,9.04,33.45,24.41,2025-11-24,120,website,completed
899,580,1,1,88.33,26.78,88.33,61.55,2025-11-24,85,website,completed
900,581,3,2,79.68,24.25,159.36,110.86,2025-11-24,58,marketplace,completed
901,581,7,3,131.26,40.86,393.78,271.2,2025-11-24,58,marketplace,completed
902,581,1,2,90.34,26.71,180.68,127.26,2025-11-24,58,marketplace,completed
903,582,2,3,63.92,19.79,191.76,132.39,2025-11-24,93,website,completed
904,582,6,3,41.55,12.47,124.65,87.24,2025-11-24,93,website,completed
905,583,2,3,65.19,19.73,195.57,136.38,2025-11-24,4,website,completed
906,583,1,1,87.59,26.54,87.59,61.05,2025-11-24,4,website,completed
907,584,5,2,33.56,8.98,67.12,49.16,2025-11-24,85,website,completed
908,585,3,2,79.03,24.23,158.06,109.6,2025-11-24,75,sales_rep,completed
909,585,4,1,60.13,17.71,60.13,42.42,2025-11-24,75,sales_rep,completed
910,586,4,1,58.14,17.47,58.14,40.67,2025-11-24,4,website,completed
911,586,4,2,58.23,17.54,116.46,81.38,2025-11-24,4,website,completed
912,587,1,1,90.93,27.25,90.93,63.68,2025-11-24,91,website,completed
913,588,4,3,57.48,17.77,172.44,119.13,2025-11-24,109,whatsapp,completed
914,588,5,1,33.77,9.02,33.77,24.75,2025-11-24,109,whatsapp,completed
915,589,6,2,42.5,12.58,85.0,59.84,2025-11-24,117,whatsapp,completed
916,589,5,2,34.48,8.91,68.96,51.14,2025-11-24,117,whatsapp,completed
917,590,2,3,63.62,19.3,190.86,132.96,2025-11-25,3,marketplace,completed
918,590,3,3,81.14,24.33,243.42,170.43,2025-11-25,3,marketplace,completed
919,591,5,1,34.04,8.89,34.04,25.15,2025-11-25,1,marketplace,completed
920,592,3,2,80.2,24.41,160.4,111.58,2025-11-25,115,website,completed
921,592,2,1,63.48,19.56,63.48,43.92,2025-11-25,115,website,completed
922,593,1,2,86.34,26.54,172.68,119.6,2025-11-25,42,website,completed
923,593,1,3,88.56,26.91,265.68,184.95,2025-11-25,42,website,completed
924,594,1,2,89.36,26.69,178.72,125.34,2025-11-25,116,website,completed
925,594,8,1,67.17,20.73,67.17,46.44,2025-11-25,116,website,completed
926,595,8,1,70.53,20.72,70.53,49.81,2025-11-25,72,whatsapp,completed
927,596,2,2,65.67,19.19,131.34,92.96,2025-11-25,102,website,completed
928,597,2,1,64.52,19.52,64.52,45.0,2025-11-25,1,marketplace,completed
929,598,3,2,79.86,23.85,159.72,112.02,2025-11-25,74,whatsapp,completed
930,599,1,2,90.99,27.33,181.98,127.32,2025-11-25,67,whatsapp,completed
931,600,5,3,33.55,9.07,100.65,73.44,2025-11-25,4,sales_rep,completed
932,601,5,2,33.01,8.95,66.02,48.12,2025-11-26,174,sales_rep,completed
933,601,8,1,70.94,21.2,70.94,49.74,2025-11-26,174,sales_rep,completed
934,602,3,2,81.31,24.34,162.62,113.94,2025-11-26,65,marketplace,completed
935,602,8,1,69.97,20.83,69.97,49.14,2025-11-26,65,marketplace,completed
936,603,1,3,91.65,27.53,274.95,192.36,2025-11-26,42,sales_rep,completed
937,603,4,2,57.82,17.46,115.64,80.72,2025-11-26,42,sales_rep,completed
938,603,1,1,88.9,27.04,88.9,61.86,2025-11-26,42,sales_rep,completed
939,604,3,3,76.77,24.41,230.31,157.08,2025-11-26,49,sales_rep,completed
940,605,4,3,57.67,17.25,173.01,121.26,2025-11-26,104,sales_rep,completed
941,606,7,2,132.17,41.4,264.34,181.54,2025-11-26,131,website,completed
942,606,5,3,33.76,9.05,101.28,74.13,2025-11-26,131,website,completed
943,606,5,3,34.95,8.98,104.85,77.91,2025-11-26,131,website,completed
944,607,6,1,42.62,12.31,42.62,30.31,2025-11-26,72,website,completed
945,608,1,3,87.34,26.88,262.02,181.38,2025-11-26,86,whatsapp,completed
946,609,5,3,33.43,8.96,100.29,73.41,2025-11-26,99,sales_rep,completed
947,610,2,3,64.83,19.58,194.49,135.75,2025-11-26,123,website,completed
948,611,2,3,66.91,19.21,200.73,143.1,2025-11-26,176,sales_rep,completed
949,612,6,2,40.89,12.66,81.78,56.46,2025-11-26,152,marketplace,completed
950,613,6,1,42.9,12.61,42.9,30.29,2025-11-26,59,sales_rep,completed
951,614,3,2,79.84,24.47,159.68,110.74,2025-11-26,174,whatsapp,completed
952,615,8,3,70.47,20.91,211.41,148.68,2025-11-27,106,website,completed
953,616,5,2,34.4,8.92,68.8,50.96,2025-11-27,154,sales_rep,completed
954,616,4,1,57.97,17.71,57.97,40.26,2025-11-27,154,sales_rep,completed
955,617,8,2,69.74,20.72,139.48,98.04,2025-11-27,172,website,completed
956,617,1,1,86.84,27.51,86.84,59.33,2025-11-27,172,website,completed
957,618,3,1,79.6,23.91,79.6,55.69,2025-11-27,19,website,completed
958,619,6,3,42.4,12.64,127.2,89.28,2025-11-27,2,website,completed
959,619,7,3,128.09,41.22,384.27,260.61,2025-11-27,2,website,completed
960,620,5,3,33.44,9.03,100.32,73.23,2025-11-27,8,website,completed
961,621,4,2,58.29,17.24,116.58,82.1,2025-11-27,128,website,completed
962,621,5,2,33.11,9.15,66.22,47.92,2025-11-27,128,website,completed
963,622,7,3,128.91,41.03,386.73,263.64,2025-11-27,53,website,completed
964,623,1,3,88.72,26.8,266.16,185.76,2025-11-27,172,website,completed
965,623,5,1,33.24,8.89,33.24,24.35,2025-11-27,172,website,completed
966,623,1,1,86.8,26.74,86.8,60.06,2025-11-27,172,website,completed
967,624,4,2,60.69,17.61,121.38,86.16,2025-11-27,27,whatsapp,completed
968,625,4,2,59.38,17.51,118.76,83.74,2025-11-28,81,marketplace,completed
969,625,8,3,67.34,21.27,202.02,138.21,2025-11-28,81,marketplace,completed
970,626,1,3,87.48,26.85,262.44,181.89,2025-11-28,54,website,completed
971,627,5,1,33.8,8.85,33.8,24.95,2025-11-28,165,website,completed
972,628,5,2,35.01,9.07,70.02,51.88,2025-11-28,114,whatsapp,completed
973,629,1,1,88.02,27.31,88.02,60.71,2025-11-28,101,marketplace,completed
974,630,6,2,40.91,12.57,81.82,56.68,2025-11-28,160,website,completed
975,631,1,1,88.35,26.57,88.35,61.78,2025-11-28,91,sales_rep,completed
976,631,8,1,67.66,21.19,67.66,46.47,2025-11-28,91,sales_rep,completed
977,632,2,1,63.72,19.85,63.72,43.87,2025-11-28,131,website,completed
978,632,1,2,87.29,27.33,174.58,119.92,2025-11-28,131,website,completed
979,633,5,2,33.0,9.0,66.0,48.0,2025-11-28,142,marketplace,completed
980,634,8,3,70.96,21.17,212.88,149.37,2025-11-28,38,website,completed
981,635,3,2,79.01,23.78,158.02,110.46,2025-11-28,161,website,completed
982,636,2,1,63.35,19.3,63.35,44.05,2025-11-28,64,website,completed
983,636,1,1,87.21,26.52,87.21,60.69,2025-11-28,64,website,completed
984,637,8,3,69.04,21.19,207.12,143.55,2025-11-28,147,whatsapp,completed
985,638,1,1,89.62,27.44,89.62,62.18,2025-11-29,137,marketplace,completed
986,639,6,3,42.46,12.27,127.38,90.57,2025-11-29,114,sales_rep,completed
987,640,2,1,64.48,19.21,64.48,45.27,2025-11-29,49,marketplace,completed
988,641,1,3,87.66,27.04,262.98,181.86,2025-11-29,19,website,completed
989,642,1,3,89.37,26.69,268.11,188.04,2025-11-29,36,website,completed
990,643,7,2,127.67,40.76,255.34,173.82,2025-11-29,170,marketplace,completed
991,643,1,1,88.2,27.24,88.2,60.96,2025-11-29,170,marketplace,completed
992,643,1,2,88.22,26.57,176.44,123.3,2025-11-29,170,marketplace,completed
993,644,8,1,67.57,21.13,67.57,46.44,2025-11-29,27,marketplace,completed
994,645,2,3,66.32,19.24,198.96,141.24,2025-11-29,107,website,completed
995,645,8,2,70.02,20.58,140.04,98.88,2025-11-29,107,website,completed
996,646,3,2,80.9,23.67,161.8,114.46,2025-11-29,56,website,completed
997,647,4,2,60.06,17.65,120.12,84.82,2025-11-29,128,whatsapp,completed
998,648,1,1,87.0,26.83,87.0,60.17,2025-11-29,108,marketplace,completed
999,648,1,1,90.43,26.72,90.43,63.71,2025-11-29,108,marketplace,completed
1000,649,4,2,58.95,17.68,117.9,82.54,2025-11-29,93,website,completed
1001,650,1,2,91.64,26.73,183.28,129.82,2025-11-29,45,sales_rep,completed
1002,651,8,3,69.53,20.7,208.59,146.49,2025-11-30,32,sales_rep,completed
1003,652,5,1,33.76,9.01,33.76,24.75,2025-11-30,108,website,completed
1004,652,1,3,89.71,26.71,269.13,189.0,2025-11-30,108,website,completed
1005,653,1,2,87.83,26.84,175.66,121.98,2025-11-30,128,website,completed
1006,654,5,2,33.41,8.99,66.82,48.84,2025-11-30,87,sales_rep,completed
1007,655,2,1,63.43,19.12,63.43,44.31,2025-11-30,31,website,completed
1008,656,7,3,129.81,40.57,389.43,267.72,2025-11-30,39,website,completed
1009,657,6,1,40.84,12.73,40.84,28.11,2025-11-30,155,website,completed
1010,658,8,3,68.35,21.19,205.05,141.48,2025-11-30,54,website,completed
1011,659,3,3,77.83,24.36,233.49,160.41,2025-11-30,57,marketplace,completed
1012,660,6,2,40.91,12.46,81.82,56.9,2025-11-30,149,whatsapp,completed
1013,661,8,2,67.12,21.06,134.24,92.12,2025-11-30,134,sales_rep,completed
1014,662,8,2,69.26,20.91,138.52,96.7,2025-11-30,54,sales_rep,completed
1015,662,1,3,87.78,26.66,263.34,183.36,2025-11-30,54,sales_rep,completed
1016,662,6,1,42.18,12.55,42.18,29.63,2025-11-30,54,sales_rep,completed
1017,663,2,1,64.21,19.32,64.21,44.89,2025-11-30,5,marketplace,completed
1018,664,1,2,91.28,26.75,182.56,129.06,2025-12-01,63,website,completed
1019,665,1,3,88.19,27.11,264.57,183.24,2025-12-01,170,whatsapp,completed
1020,666,1,3,87.9,27.52,263.7,181.14,2025-12-01,27,whatsapp,completed
1021,667,8,3,67.37,21.21,202.11,138.48,2025-12-01,8,sales_rep,completed
1022,667,4,2,60.58,17.33,121.16,86.5,2025-12-01,8,sales_rep,completed
1023,668,2,3,65.51,19.78,196.53,137.19,2025-12-01,160,marketplace,completed
1024,669,7,1,128.97,40.93,128.97,88.04,2025-12-01,120,website,completed
1025,670,1,1,90.7,27.2,90.7,63.5,2025-12-01,51,website,completed
1026,670,1,1,86.7,26.54,86.7,60.16,2025-12-01,51,website,completed
1027,671,6,1,42.26,12.44,42.26,29.82,2025-12-01,171,whatsapp,completed
1028,672,2,1,64.09,19.84,64.09,44.25,2025-12-01,1,sales_rep,completed
1029,673,6,2,42.65,12.7,85.3,59.9,2025-12-01,8,whatsapp,completed
1030,673,2,1,64.25,19.48,64.25,44.77,2025-12-01,8,whatsapp,completed
1031,674,7,1,129.35,40.35,129.35,89.0,2025-12-01,145,marketplace,completed
1032,675,3,1,78.3,23.8,78.3,54.5,2025-12-01,112,website,completed
