order_id,company_id,customer_id,order_date,total_amount,discount_amount,channel,status
522,2,58,2025-12-25,499.95,0,website,completed
523,2,35,2025-12-25,565.95,0,website,completed
524,2,70,2025-12-25,859.93,0,whatsapp,completed
525,2,54,2025-12-26,359.96,0,whatsapp,completed
526,2,39,2025-12-26,171.96,0,website,completed
527,2,58,2025-12-26,79.98,0,marketplace,completed
528,2,25,2025-12-26,183.96,0,marketplace,completed
529,2,26,2025-12-26,539.96,0,marketplace,completed
530,2,12,2025-12-26,417.9,0,whatsapp,completed
531,2,2,2025-12-26,79.98,0,whatsapp,completed
532,2,73,2025-12-26,573.93,0,website,completed
533,2,53,2025-12-26,289.95,0,sales_rep,completed
534,2,23,2025-12-26,909.91,0,sales_rep,completed
535,2,31,2025-12-27,269.96,0,website,completed
536,2,44,2025-12-27,239.97,0,sales_rep,completed
537,2,18,2025-12-27,479.94,0,sales_rep,completed
538,2,54,2025-12-27,183.96,0,website,completed
539,2,63,2025-12-27,487.94,0,sales_rep,completed
540,2,65,2025-12-27,519.95,0,whatsapp,completed
541,2,26,2025-12-27,369.96,0,website,completed
542,2,36,2025-12-28,309.94,0,sales_rep,completed
543,2,31,2025-12-28,343.94,0,sales_rep,completed
544,2,76,2025-12-28,399.96,0,sales_rep,completed
545,2,4,2025-12-28,739.94,0,whatsapp,completed
546,2,27,2025-12-28,599.94,0,sales_rep,completed
547,2,23,2025-12-29,549.9,0,website,completed
548,2,49,2025-12-29,183.96,0,sales_rep,completed
549,2,39,2025-12-29,119.97,0,whatsapp,completed
550,2,72,2025-12-29,183.96,0,sales_rep,completed
551,2,44,2025-12-30,509.94,0,sales_rep,completed
552,2,25,2025-12-30,79.99,0,marketplace,completed
553,2,77,2025-12-30,699.93,0,whatsapp,completed
554,2,34,2025-12-31,699.94,0,whatsapp,completed
555,2,29,2025-12-31,739.92,0,whatsapp,completed
556,2,72,2025-12-31,529.95,0,marketplace,completed
557,2,72,2025-12-31,219.97,0,marketplace,completed
558,2,46,2025-12-31,639.93,0,marketplace,completed
559,2,48,2025-12-31,449.95,0,sales_rep,completed
560,2,75,2026-01-01,45.99,0,website,completed
561,2,49,2026-01-01,179.98,0,sales_rep,completed
562,2,44,2026-01-02,429.95,0,whatsapp,completed
563,2,24,2026-01-02,829.94,0,website,completed
564,2,1,2026-01-02,79.98,0,whatsapp,completed
565,2,63,2026-01-02,479.92,0,website,completed
566,2,55,2026-01-02,159.98,0,whatsapp,completed
567,2,2,2026-01-03,429.96,0,sales_rep,completed
568,2,32,2026-01-03,609.95,0,marketplace,completed
569,2,14,2026-01-03,137.97,0,whatsapp,completed
570,2,6,2026-01-03,497.93,0,sales_rep,completed
571,2,18,2026-01-03,331.95,0,sales_rep,completed
572,2,22,2026-01-03,91.98,0,whatsapp,returned
573,2,28,2026-01-03,89.99,0,website,completed
574,2,5,2026-01-04,299.98,0,whatsapp,completed
575,2,14,2026-01-04,599.96,0,website,completed
576,2,57,2026-01-04,659.94,0,whatsapp,completed
577,2,27,2026-01-04,377.94,0,website,completed
578,2,54,2026-01-04,599.95,0,website,completed
579,2,14,2026-01-04,449.97,0,whatsapp,completed
580,2,67,2026-01-04,199.95,0,marketplace,completed
581,2,71,2026-01-05,1049.91,0,whatsapp,completed
582,2,1,2026-01-05,519.96,0,website,completed
583,2,12,2026-01-06,119.97,0,website,completed
584,2,30,2026-01-06,303.93,0,whatsapp,completed
585,2,7,2026-01-06,137.97,0,website,completed
586,2,47,2026-01-06,45.99,0,sales_rep,completed
587,2,2,2026-01-07,449.97,0,marketplace,completed
588,2,46,2026-01-07,359.96,0,whatsapp,completed
589,2,24,2026-01-08,439.93,0,website,completed
590,2,62,2026-01-08,39.99,0,whatsapp,completed
591,2,17,2026-01-08,79.99,0,website,completed
592,2,54,2026-01-08,999.9,0,whatsapp,completed
593,2,46,2026-01-08,759.9,0,website,completed
594,2,15,2026-01-08,119.97,0,whatsapp,completed
595,2,41,2026-01-08,361.94,0,website,completed
596,2,32,2026-01-09,699.93,0,whatsapp,completed
597,2,2,2026-01-09,759.94,0,marketplace,completed
598,2,10,2026-01-09,165.96,0,whatsapp,completed
599,2,65,2026-01-09,539.94,0,marketplace,completed
600,2,11,2026-01-09,447.91,0,whatsapp,completed
601,2,58,2026-01-09,125.98,0,sales_rep,completed
602,2,52,2026-01-09,289.95,0,whatsapp,returned
603,2,66,2026-01-09,587.94,0,marketplace,completed
604,2,29,2026-01-10,1589.89,0,whatsapp,completed
605,2,15,2026-01-10,149.99,0,website,completed
606,2,46,2026-01-11,189.98,0,sales_rep,completed
607,2,22,2026-01-11,559.92,0,whatsapp,completed
608,2,79,2026-01-11,251.94,0,marketplace,completed
609,2,25,2026-01-11,129.98,0,sales_rep,completed
610,2,58,2026-01-11,599.93,0,whatsapp,completed
611,2,68,2026-01-11,499.94,0,website,completed
612,2,75,2026-01-11,39.99,0,marketplace,completed
613,2,77,2026-01-12,759.94,0,sales_rep,completed
614,2,36,2026-01-12,819.94,0,whatsapp,completed
615,2,18,2026-01-12,899.92,0,whatsapp,completed
616,2,26,2026-01-12,319.95,0,marketplace,completed
617,2,23,2026-01-12,759.92,0,sales_rep,completed
618,2,69,2026-01-12,125.98,0,sales_rep,completed
619,2,4,2026-01-12,343.94,0,whatsapp,completed
620,2,21,2026-01-12,149.99,0,sales_rep,completed
621,2,27,2026-01-13,345.97,0,website,completed
622,2,72,2026-01-13,869.92,0,whatsapp,completed
623,2,50,2026-01-13,709.95,0,whatsapp,completed
624,2,33,2026-01-13,349.95,0,marketplace,completed
625,2,76,2026-01-13,137.97,0,marketplace,completed
626,2,58,2026-01-13,299.98,0,marketplace,completed
627,2,66,2026-01-14,389.94,0,website,completed
628,2,17,2026-01-14,419.96,0,marketplace,completed
629,2,60,2026-01-14,419.96,0,marketplace,returned
630,2,63,2026-01-14,749.93,0,sales_rep,completed
631,2,9,2026-01-15,319.92,0,marketplace,completed
632,2,29,2026-01-15,629.94,0,marketplace,completed
633,2,28,2026-01-15,355.95,0,whatsapp,completed
634,2,58,2026-01-15,465.94,0,marketplace,completed
635,2,49,2026-01-15,479.93,0,website,completed
636,2,66,2026-01-15,349.95,0,whatsapp,completed
637,2,66,2026-01-15,129.99,0,website,completed
638,2,9,2026-01-15,183.96,0,marketplace,completed
639,2,14,2026-01-15,485.93,0,marketplace,completed
640,2,4,2026-01-15,89.99,0,whatsapp,completed
641,2,7,2026-01-16,671.94,0,marketplace,completed
642,2,53,2026-01-16,629.93,0,whatsapp,completed
643,2,3,2026-01-16,199.97,0,whatsapp,completed
644,2,46,2026-01-17,347.93,0,website,completed
645,2,57,2026-01-17,457.93,0,whatsapp,completed
646,2,69,2026-01-17,649.95,0,marketplace,completed
647,2,48,2026-01-18,429.96,0,website,completed
648,2,1,2026-01-18,269.97,0,whatsapp,completed
649,2,27,2026-01-18,419.94,0,sales_rep,completed
650,2,29,2026-01-18,79.99,0,sales_rep,completed
651,2,71,2026-01-18,119.97,0,whatsapp,completed
652,2,9,2026-01-18,1089.9,0,sales_rep,completed
653,2,31,2026-01-19,79.98,0,website,completed
654,2,41,2026-01-19,619.92,0,whatsapp,completed
655,2,41,2026-01-19,271.96,0,whatsapp,completed
656,2,56,2026-01-19,389.97,0,sales_rep,completed
657,2,60,2026-01-20,559.95,0,whatsapp,completed
658,2,23,2026-01-20,91.98,0,website,completed
659,2,34,2026-01-20,45.99,0,website,completed
660,2,75,2026-01-20,129.99,0,whatsapp,completed
661,2,71,2026-01-20,359.91,0,sales_rep,completed
662,2,51,2026-01-20,1029.91,0,marketplace,completed
663,2,65,2026-01-20,429.95,0,website,completed
664,2,66,2026-01-20,179.98,0,marketplace,completed
665,2,62,2026-01-20,349.97,0,sales_rep,completed
666,2,48,2026-01-21,449.97,0,marketplace,completed
667,2,50,2026-01-21,39.99,0,whatsapp,completed
668,2,42,2026-01-21,649.92,0,website,completed
669,2,49,2026-01-21,999.92,0,whatsapp,completed
670,2,29,2026-01-21,959.92,0,whatsapp,completed
671,2,78,2026-01-21,159.96,0,website,completed
672,2,30,2026-01-22,171.96,0,website,completed
673,2,24,2026-01-22,409.93,0,marketplace,completed
674,2,43,2026-01-22,611.94,0,website,completed
675,2,76,2026-01-22,345.97,0,marketplace,completed
676,2,17,2026-01-23,419.96,0,marketplace,completed
677,2,22,2026-01-23,703.92,0,sales_rep,completed
678,2,28,2026-01-24,611.94,0,whatsapp,completed
679,2,29,2026-01-24,699.93,0,whatsapp,completed
680,2,44,2026-01-24,79.98,0,whatsapp,completed
681,2,50,2026-01-25,519.96,0,marketplace,completed
682,2,20,2026-01-25,269.97,0,website,completed
683,2,62,2026-01-25,999.91,0,marketplace,completed
684,2,48,2026-01-25,779.94,0,website,completed
685,2,49,2026-01-25,709.93,0,sales_rep,completed
686,2,33,2026-01-25,269.97,0,whatsapp,completed
687,2,77,2026-01-25,129.99,0,whatsapp,completed
688,2,74,2026-01-25,529.95,0,website,completed
689,2,47,2026-01-26,897.9,0,website,completed
690,2,73,2026-01-26,839.9,0,sales_rep,completed
691,2,71,2026-01-26,729.9,0,whatsapp,completed
692,2,74,2026-01-26,199.97,0,sales_rep,completed
693,2,30,2026-01-26,89.99,0,whatsapp,completed
694,2,28,2026-01-26,519.93,0,whatsapp,completed
695,2,1,2026-01-26,405.95,0,website,completed
696,2,9,2026-01-26,149.99,0,sales_rep,completed
697,2,52,2026-01-27,689.93,0,sales_rep,completed
698,2,57,2026-01-27,699.94,0,website,completed
699,2,77,2026-01-27,343.94,0,marketplace,completed
700,2,1,2026-01-27,809.93,0,marketplace,completed
701,2,51,2026-01-27,199.97,0,whatsapp,completed
702,2,71,2026-01-27,629.91,0,sales_rep,completed
703,2,29,2026-01-27,429.96,0,marketplace,completed
704,2,23,2026-01-27,429.93,0,whatsapp,completed
705,2,66,2026-01-28,1039.89,0,sales_rep,completed
706,2,73,2026-01-28,703.92,0,whatsapp,completed
707,2,76,2026-01-28,749.95,0,website,completed
708,2,30,2026-01-29,279.96,0,sales_rep,completed
709,2,32,2026-01-29,359.94,0,sales_rep,completed
710,2,61,2026-01-29,539.93,0,sales_rep,completed
711,2,64,2026-01-29,389.97,0,marketplace,completed
712,2,27,2026-01-29,239.97,0,marketplace,completed
713,2,14,2026-01-30,279.94,0,website,completed
714,2,62,2026-01-30,423.93,0,sales_rep,completed
715,2,24,2026-01-30,805.93,0,sales_rep,completed
716,2,62,2026-01-30,483.94,0,website,completed
717,2,67,2026-01-31,45.99,0,whatsapp,completed
718,2,27,2026-01-31,839.94,0,whatsapp,completed
719,2,24,2026-01-31,377.94,0,sales_rep,completed
720,2,64,2026-02-01,417.9,0,whatsapp,completed
721,2,36,2026-02-01,299.98,0,whatsapp,completed
722,2,13,2026-02-01,931.9,0,sales_rep,completed
723,2,19,2026-02-01,179.98,0,marketplace,completed
724,2,64,2026-02-02,693.9,0,marketplace,completed
725,2,33,2026-02-02,341.95,0,website,completed
726,2,33,2026-02-02,359.96,0,whatsapp,completed
727,2,43,2026-02-02,557.93,0,sales_rep,completed
728,2,53,2026-02-02,397.93,0,website,completed
729,2,46,2026-02-02,639.95,0,sales_rep,completed
730,2,49,2026-02-02,179.98,0,sales_rep,completed
731,2,44,2026-02-02,353.94,0,whatsapp,completed
732,2,44,2026-02-03,999.9,0,marketplace,completed
733,2,35,2026-02-03,543.92,0,whatsapp,completed
734,2,22,2026-02-03,159.98,0,marketplace,completed
735,2,33,2026-02-03,259.98,0,website,completed
736,2,61,2026-02-04,239.98,0,website,returned
737,2,34,2026-02-04,429.95,0,marketplace,completed
738,2,32,2026-02-04,79.98,0,sales_rep,completed
739,2,22,2026-02-05,423.93,0,website,returned
740,2,60,2026-02-05,179.98,0,sales_rep,completed
741,2,76,2026-02-05,873.9,0,whatsapp,completed
742,2,62,2026-02-05,899.94,0,marketplace,completed
743,2,53,2026-02-05,39.99,0,sales_rep,completed
744,2,67,2026-02-05,409.95,0,marketplace,completed
745,2,62,2026-02-05,211.95,0,sales_rep,returned
746,2,1,2026-02-05,919.9,0,sales_rep,completed
747,2,21,2026-02-05,269.97,0,whatsapp,completed
748,2,11,2026-02-05,797.91,0,whatsapp,completed
749,2,25,2026-02-06,469.95,0,website,completed
750,2,80,2026-02-06,589.91,0,whatsapp,completed
751,2,3,2026-02-06,217.96,0,marketplace,completed
752,2,37,2026-02-06,269.97,0,sales_rep,completed
753,2,12,2026-02-06,449.97,0,marketplace,returned
754,2,54,2026-02-06,279.93,0,sales_rep,completed
755,2,5,2026-02-06,79.99,0,sales_rep,completed
756,2,35,2026-02-06,391.96,0,whatsapp,completed
757,2,49,2026-02-07,783.9,0,website,completed
758,2,32,2026-02-07,859.93,0,website,completed
759,2,50,2026-02-07,39.99,0,sales_rep,completed
760,2,71,2026-02-07,437.92,0,website,completed
761,2,7,2026-02-07,359.96,0,marketplace,completed
762,2,42,2026-02-07,449.95,0,website,completed
763,2,2,2026-02-08,621.91,0,website,completed
764,2,12,2026-02-08,389.97,0,marketplace,completed
765,2,8,2026-02-08,39.99,0,website,completed
766,2,17,2026-02-08,1289.91,0,whatsapp,completed
767,2,3,2026-02-08,137.97,0,whatsapp,completed
768,2,63,2026-02-09,703.92,0,whatsapp,completed
769,2,70,2026-02-09,689.95,0,sales_rep,completed
770,2,68,2026-02-10,453.93,0,marketplace,completed
771,2,1,2026-02-10,137.97,0,whatsapp,completed
772,2,80,2026-02-10,183.96,0,marketplace,completed
773,2,68,2026-02-11,119.97,0,whatsapp,completed
774,2,42,2026-02-11,39.99,0,whatsapp,completed
775,2,67,2026-02-11,91.98,0,website,completed
776,2,5,2026-02-11,45.99,0,marketplace,completed
777,2,5,2026-02-11,675.93,0,whatsapp,completed
778,2,78,2026-02-12,159.96,0,website,returned
779,2,11,2026-02-12,449.97,0,whatsapp,completed
780,2,72,2026-02-12,669.95,0,whatsapp,completed
781,2,10,2026-02-12,149.99,0,sales_rep,completed
782,2,13,2026-02-12,259.98,0,marketplace,completed
783,2,32,2026-02-13,361.92,0,marketplace,completed
784,2,59,2026-02-13,159.98,0,whatsapp,completed
785,2,71,2026-02-13,401.91,0,whatsapp,completed
786,2,41,2026-02-13,719.93,0,sales_rep,completed
787,2,78,2026-02-13,319.96,0,marketplace,completed
788,2,71,2026-02-13,679.92,0,sales_rep,completed
789,2,1,2026-02-13,529.94,0,website,completed
790,2,1,2026-02-13,137.97,0,sales_rep,completed
791,2,3,2026-02-13,529.96,0,sales_rep,completed
792,2,59,2026-02-13,349.95,0,sales_rep,completed
793,2,33,2026-02-14,429.97,0,sales_rep,completed
794,2,42,2026-02-14,575.95,0,whatsapp,completed
795,2,74,2026-02-14,449.97,0,whatsapp,completed
796,2,45,2026-02-14,91.98,0,whatsapp,completed
797,2,78,2026-02-14,1035.92,0,website,completed
798,2,6,2026-02-15,389.97,0,sales_rep,completed
799,2,65,2026-02-15,399.91,0,marketplace,completed
800,2,29,2026-02-15,391.96,0,whatsapp,completed
801,2,44,2026-02-15,559.92,0,website,completed
802,2,11,2026-02-15,991.92,0,whatsapp,completed
803,2,72,2026-02-15,639.94,0,marketplace,completed
804,2,10,2026-02-15,125.98,0,sales_rep,completed
805,2,53,2026-02-15,119.97,0,whatsapp,completed
806,2,45,2026-02-15,449.97,0,website,completed
807,2,79,2026-02-15,305.97,0,whatsapp,completed
808,2,48,2026-02-16,45.99,0,marketplace,completed
809,2,7,2026-02-16,449.97,0,marketplace,completed
810,2,2,2026-02-16,269.97,0,sales_rep,completed
811,2,58,2026-02-16,259.98,0,whatsapp,returned
812,2,27,2026-02-16,423.93,0,sales_rep,completed
813,2,6,2026-02-17,199.95,0,sales_rep,completed
814,2,7,2026-02-17,39.99,0,whatsapp,completed
815,2,50,2026-02-17,465.95,0,sales_rep,completed
816,2,38,2026-02-17,199.96,0,whatsapp,completed
817,2,63,2026-02-17,839.94,0,website,completed
818,2,32,2026-02-17,229.97,0,sales_rep,completed
819,2,45,2026-02-17,481.95,0,sales_rep,completed
820,2,8,2026-02-17,389.97,0,sales_rep,completed
821,2,29,2026-02-17,241.97,0,marketplace,completed
822,2,49,2026-02-17,1081.91,0,marketplace,completed
823,2,58,2026-02-18,299.98,0,marketplace,completed
824,2,18,2026-02-18,619.92,0,sales_rep,completed
825,2,73,2026-02-18,377.94,0,marketplace,completed
826,2,19,2026-02-18,609.93,0,website,completed
827,2,57,2026-02-18,79.99,0,sales_rep,completed
828,2,17,2026-02-18,549.93,0,marketplace,returned
829,2,30,2026-02-18,679.9,0,website,completed
830,2,24,2026-02-19,159.98,0,whatsapp,completed
831,2,25,2026-02-19,269.97,0,marketplace,returned
832,2,53,2026-02-19,259.98,0,marketplace,completed
833,2,9,2026-02-19,303.93,0,marketplace,completed
834,2,59,2026-02-19,159.96,0,marketplace,completed
835,2,41,2026-02-19,313.94,0,whatsapp,completed
836,2,59,2026-02-19,599.96,0,website,completed
837,2,72,2026-02-20,499.94,0,whatsapp,completed
838,2,57,2026-02-20,483.94,0,whatsapp,completed
839,2,38,2026-02-21,599.96,0,website,completed
840,2,58,2026-02-21,91.98,0,website,completed
841,2,75,2026-02-21,223.95,0,marketplace,completed
842,2,23,2026-02-21,579.93,0,whatsapp,completed
843,2,33,2026-02-21,309.96,0,sales_rep,completed
844,2,15,2026-02-21,519.96,0,whatsapp,completed
845,2,66,2026-02-21,131.97,0,marketplace,completed
846,2,43,2026-02-21,79.98,0,marketplace,completed
847,2,54,2026-02-22,419.95,0,sales_rep,completed
848,2,16,2026-02-22,137.97,0,marketplace,completed
849,2,59,2026-02-23,659.93,0,whatsapp,completed
850,2,28,2026-02-23,135.98,0,whatsapp,completed
851,2,71,2026-02-24,279.95,0,sales_rep,completed
852,2,19,2026-02-24,91.98,0,website,completed
853,2,5,2026-02-24,79.99,0,sales_rep,completed
854,2,14,2026-02-24,269.97,0,whatsapp,completed
855,2,79,2026-02-24,249.95,0,marketplace,completed
856,2,42,2026-02-25,159.96,0,sales_rep,completed
857,2,71,2026-02-25,39.99,0,website,completed
858,2,36,2026-02-25,519.95,0,sales_rep,completed
859,2,14,2026-02-25,959.9,0,website,completed
860,2,34,2026-02-25,1103.88,0,sales_rep,completed
861,2,24,2026-02-25,129.99,0,marketplace,completed
862,2,4,2026-02-26,299.98,0,whatsapp,completed
863,2,79,2026-02-26,217.95,0,whatsapp,completed
864,2,2,2026-02-26,319.96,0,marketplace,completed
865,2,65,2026-02-27,137.97,0,sales_rep,completed
866,2,44,2026-02-27,529.95,0,whatsapp,completed
867,2,43,2026-02-27,749.95,0,sales_rep,completed
868,2,18,2026-02-27,737.93,0,whatsapp,completed
869,2,53,2026-02-27,369.96,0,website,completed
870,2,27,2026-02-27,119.97,0,sales_rep,completed
871,2,4,2026-02-28,539.92,0,sales_rep,completed
872,2,77,2026-02-28,539.96,0,website,completed
873,2,35,2026-02-28,449.97,0,whatsapp,completed
874,2,58,2026-02-28,349.97,0,sales_rep,completed
875,2,48,2026-02-28,159.96,0,website,completed
876,2,65,2026-02-28,689.93,0,website,completed
877,2,68,2026-03-01,79.99,0,sales_rep,completed
878,2,67,2026-03-01,519.96,0,marketplace,completed
879,2,50,2026-03-01,129.99,0,website,returned
880,2,43,2026-03-01,449.97,0,whatsapp,completed
881,2,3,2026-03-01,269.97,0,sales_rep,completed
882,2,26,2026-03-01,839.92,0,marketplace,completed
883,2,35,2026-03-01,129.99,0,marketplace,completed
884,2,80,2026-03-01,359.94,0,website,completed
885,2,19,2026-03-01,39.99,0,sales_rep,completed
886,2,79,2026-03-02,259.98,0,sales_rep,completed
887,2,4,2026-03-02,129.99,0,whatsapp,completed
888,2,50,2026-03-02,679.94,0,website,completed
889,2,79,2026-03-02,39.99,0,sales_rep,completed
890,2,60,2026-03-02,1079.91,0,marketplace,completed
891,2,40,2026-03-02,91.98,0,whatsapp,completed
892,2,47,2026-03-03,989.9,0,whatsapp,completed
893,2,63,2026-03-03,269.97,0,website,completed
894,2,62,2026-03-03,399.95,0,whatsapp,completed
895,2,66,2026-03-03,365.95,0,website,completed
896,2,39,2026-03-03,479.96,0,whatsapp,completed
897,2,71,2026-03-03,359.96,0,marketplace,completed
898,2,76,2026-03-04,529.95,0,whatsapp,completed
899,2,23,2026-03-04,493.91,0,website,completed
900,2,42,2026-03-04,449.97,0,website,completed
901,2,52,2026-03-04,1173.89,0,website,completed
902,2,8,2026-03-04,89.99,0,website,completed
903,2,20,2026-03-05,819.94,0,whatsapp,completed
904,2,27,2026-03-05,979.9,0,sales_rep,completed
905,2,12,2026-03-05,1049.91,0,website,completed
906,2,8,2026-03-05,149.99,0,sales_rep,completed
907,2,46,2026-03-06,79.98,0,website,completed
908,2,56,2026-03-06,1559.88,0,whatsapp,completed
909,2,56,2026-03-06,319.96,0,marketplace,completed
910,2,72,2026-03-06,343.94,0,whatsapp,completed
911,2,37,2026-03-06,39.99,0,marketplace,completed
912,2,19,2026-03-06,129.99,0,whatsapp,completed
913,2,18,2026-03-06,623.9,0,whatsapp,completed
914,2,66,2026-03-06,457.93,0,whatsapp,completed
915,2,29,2026-03-06,319.96,0,marketplace,completed
916,2,31,2026-03-06,349.95,0,sales_rep,completed
917,2,48,2026-03-07,325.94,0,website,completed
918,2,60,2026-03-07,505.93,0,website,completed
919,2,10,2026-03-07,229.95,0,sales_rep,completed
920,2,59,2026-03-07,303.93,0,whatsapp,completed
921,2,38,2026-03-07,429.93,0,sales_rep,completed
922,2,61,2026-03-07,979.93,0,marketplace,completed
923,2,63,2026-03-07,119.97,0,website,completed
924,2,33,2026-03-07,519.96,0,marketplace,completed
925,2,15,2026-03-07,483.91,0,marketplace,completed
926,2,34,2026-03-08,639.95,0,marketplace,completed
927,2,19,2026-03-08,679.94,0,marketplace,completed
928,2,57,2026-03-08,779.93,0,marketplace,completed
929,2,15,2026-03-08,969.93,0,website,completed
930,2,69,2026-03-09,1289.89,0,marketplace,completed
931,2,19,2026-03-09,633.93,0,whatsapp,returned
932,2,68,2026-03-09,635.9,0,website,completed
933,2,43,2026-03-09,119.97,0,sales_rep,completed
934,2,75,2026-03-09,411.93,0,whatsapp,completed
935,2,24,2026-03-09,285.97,0,sales_rep,completed
936,2,53,2026-03-09,889.91,0,website,completed
937,2,37,2026-03-09,89.99,0,sales_rep,completed
938,2,8,2026-03-09,339.97,0,marketplace,completed
939,2,49,2026-03-10,859.92,0,marketplace,completed
940,2,60,2026-03-10,749.93,0,website,completed
941,2,33,2026-03-10,649.95,0,marketplace,completed
942,2,50,2026-03-10,569.95,0,sales_rep,completed
943,2,9,2026-03-11,519.96,0,whatsapp,completed
944,2,23,2026-03-11,279.93,0,whatsapp,completed
945,2,57,2026-03-11,129.99,0,sales_rep,completed
946,2,74,2026-03-11,599.96,0,sales_rep,completed
947,2,20,2026-03-11,729.91,0,website,completed
948,2,43,2026-03-11,703.88,0,whatsapp,completed
949,2,52,2026-03-11,359.96,0,website,completed
950,2,62,2026-03-11,359.94,0,website,completed
951,2,52,2026-03-11,669.93,0,website,completed
952,2,59,2026-03-12,149.99,0,sales_rep,completed
953,2,50,2026-03-12,435.96,0,marketplace,completed
954,2,63,2026-03-12,379.96,0,website,completed
955,2,25,2026-03-13,559.9,0,website,completed
956,2,9,2026-03-13,125.98,0,sales_rep,completed
957,2,8,2026-03-14,183.96,0,sales_rep,completed
958,2,16,2026-03-14,743.92,0,marketplace,completed
959,2,10,2026-03-14,289.95,0,website,completed
960,2,80,2026-03-14,385.95,0,website,completed
961,2,7,2026-03-14,519.96,0,sales_rep,completed
962,2,79,2026-03-14,45.99,0,marketplace,completed
963,2,15,2026-03-14,569.95,0,whatsapp,completed
964,2,44,2026-03-15,929.93,0,whatsapp,completed
965,2,6,2026-03-15,137.97,0,marketplace,completed
966,2,19,2026-03-15,319.94,0,whatsapp,completed
967,2,32,2026-03-15,309.93,0,website,completed
968,2,63,2026-03-15,39.99,0,website,returned
969,2,76,2026-03-15,359.96,0,sales_rep,completed
970,2,19,2026-03-15,359.96,0,sales_rep,completed
971,2,79,2026-03-15,1019.92,0,website,completed
972,2,54,2026-03-16,45.99,0,website,completed
973,2,68,2026-03-16,679.92,0,website,completed
974,2,36,2026-03-16,159.96,0,website,completed
975,2,64,2026-03-16,149.99,0,marketplace,completed
976,2,47,2026-03-16,909.93,0,sales_rep,completed
977,2,6,2026-03-16,519.95,0,website,completed
978,2,63,2026-03-16,359.96,0,website,completed
979,2,54,2026-03-17,241.97,0,marketplace,completed
980,2,42,2026-03-17,1059.9,0,marketplace,completed
981,2,29,2026-03-17,679.95,0,website,completed
982,2,19,2026-03-17,499.94,0,marketplace,completed
983,2,48,2026-03-17,449.97,0,marketplace,completed
984,2,35,2026-03-17,45.99,0,marketplace,completed
985,2,36,2026-03-17,519.92,0,marketplace,completed
986,2,44,2026-03-18,551.94,0,marketplace,completed
987,2,12,2026-03-18,779.94,0,whatsapp,completed
988,2,60,2026-03-18,251.96,0,sales_rep,returned
989,2,42,2026-03-18,809.93,0,whatsapp,completed
990,2,6,2026-03-19,829.91,0,whatsapp,completed
991,2,62,2026-03-19,79.99,0,website,completed
992,2,2,2026-03-20,119.97,0,whatsapp,completed
993,2,38,2026-03-20,79.99,0,marketplace,completed
994,2,62,2026-03-20,289.95,0,sales_rep,completed
995,2,60,2026-03-20,211.95,0,marketplace,completed
996,2,60,2026-03-20,183.96,0,website,completed
997,2,43,2026-03-20,137.97,0,website,completed
998,2,80,2026-03-20,269.97,0,sales_rep,completed
999,2,7,2026-03-20,469.96,0,website,completed
1000,2,47,2026-03-20,709.95,0,marketplace,completed
1001,2,43,2026-03-20,759.92,0,marketplace,completed
1002,2,46,2026-03-21,369.96,0,sales_rep,completed
1003,2,9,2026-03-21,689.95,0,sales_rep,completed
1004,2,69,2026-03-21,259.97,0,sales_rep,completed
1005,2,59,2026-03-21,269.97,0,website,completed
1006,2,10,2026-03-21,159.98,0,website,completed
1007,2,64,2026-03-21,839.92,0,marketplace,completed
1008,2,70,2026-03-21,729.95,0,marketplace,completed
1009,2,25,2026-03-22,389.97,0,website,returned
1010,2,53,2026-03-22,1199.92,0,sales_rep,completed
1011,2,59,2026-03-22,349.95,0,sales_rep,completed
1012,2,30,2026-03-22,339.97,0,whatsapp,completed
1013,2,46,2026-03-22,79.98,0,sales_rep,completed
1014,2,69,2026-03-22,299.98,0,sales_rep,completed
1015,2,31,2026-03-23,699.94,0,website,completed
1016,2,34,2026-03-23,467.93,0,sales_rep,completed
1017,2,19,2026-03-23,239.97,0,sales_rep,completed
1018,2,16,2026-03-23,363.94,0,website,completed
1019,2,20,2026-03-24,1029.9,0,website,completed
1020,2,38,2026-03-24,1015.92,0,marketplace,completed
1021,2,62,2026-03-24,307.95,0,website,completed
1022,2,52,2026-03-24,449.97,0,marketplace,completed
1023,2,8,2026-03-24,119.97,0,marketplace,completed
1024,2,26,2026-03-24,273.95,0,website,completed
1025,2,25,2026-03-24,469.92,0,whatsapp,completed
1026,2,55,2026-03-25,389.97,0,sales_rep,completed
1027,2,45,2026-03-25,389.97,0,sales_rep,completed
1028,2,57,2026-03-25,451.94,0,whatsapp,completed
1029,2,54,2026-03-25,709.95,0,marketplace,completed
1030,2,61,2026-03-26,769.94,0,sales_rep,completed
1031,2,53,2026-03-26,879.92,0,sales_rep,completed
1032,2,24,2026-03-26,359.96,0,whatsapp,completed
1033,2,75,2026-03-26,625.93,0,sales_rep,completed
1034,2,1,2026-03-26,367.92,0,marketplace,completed
1035,2,54,2026-03-26,579.96,0,marketplace,completed
1036,2,64,2026-03-27,679.92,0,website,completed
1037,2,34,2026-03-27,137.97,0,whatsapp,completed
1038,2,66,2026-03-27,89.99,0,website,completed
1039,2,19,2026-03-27,829.93,0,sales_rep,completed
1040,2,7,2026-03-27,447.93,0,sales_rep,completed
