order_item_id,order_id,product_id,quantity,unit_price,cost_price,line_total,gross_profit,order_date,customer_id,channel,status
343,171,5,4,129.99,48.0,519.96,327.96,2025-11-01,44,whatsapp,completed
344,172,1,4,89.99,32.0,359.96,231.96,2025-11-01,41,sales_rep,completed
345,173,3,4,45.99,12.0,183.96,135.96,2025-11-01,9,website,completed
346,174,2,3,149.99,55.0,449.97,284.97,2025-11-02,48,marketplace,completed
347,174,1,1,89.99,32.0,89.99,57.99,2025-11-02,48,marketplace,completed
348,174,4,4,39.99,11.0,159.96,115.96,2025-11-02,48,marketplace,completed
349,175,1,1,89.99,32.0,89.99,57.99,2025-11-02,46,whatsapp,completed
350,175,1,3,89.99,32.0,269.97,173.97,2025-11-02,46,whatsapp,completed
351,175,2,3,149.99,55.0,449.97,284.97,2025-11-02,46,whatsapp,completed
352,176,2,2,149.99,55.0,299.98,189.98,2025-11-02,46,website,completed
353,177,5,3,129.99,48.0,389.97,245.97,2025-11-03,29,website,completed
354,177,3,1,45.99,12.0,45.99,33.99,2025-11-03,29,website,completed
355,177,5,3,129.99,48.0,389.97,245.97,2025-11-03,29,website,completed
356,178,5,1,129.99,48.0,129.99,81.99,2025-11-03,74,marketplace,completed
357,178,1,3,89.99,32.0,269.97,173.97,2025-11-03,74,marketplace,completed
358,178,5,1,129.99,48.0,129.99,81.99,2025-11-03,74,marketplace,completed
359,179,1,3,89.99,32.0,269.97,173.97,2025-11-03,24,sales_rep,completed
360,179,5,3,129.99,48.0,389.97,245.97,2025-11-03,24,sales_rep,completed
361,180,5,4,129.99,48.0,519.96,327.96,2025-11-03,1,marketplace,completed
362,180,3,1,45.99,12.0,45.99,33.99,2025-11-03,1,marketplace,completed
363,180,5,2,129.99,48.0,259.98,163.98,2025-11-03,1,marketplace,completed
364,181,2,4,149.99,55.0,599.96,379.96,2025-11-03,4,website,completed
365,182,4,3,39.99,11.0,119.97,86.97,2025-11-03,54,whatsapp,completed
366,182,1,3,89.99,32.0,269.97,173.97,2025-11-03,54,whatsapp,completed
367,183,2,2,149.99,55.0,299.98,189.98,2025-11-03,73,website,completed
368,184,5,4,129.99,48.0,519.96,327.96,2025-11-03,80,website,completed
369,184,3,4,45.99,12.0,183.96,135.96,2025-11-03,80,website,completed
370,185,4,1,39.99,11.0,39.99,28.99,2025-11-03,63,whatsapp,completed
371,186,4,4,39.99,11.0,159.96,115.96,2025-11-04,56,website,completed
372,186,4,3,39.99,11.0,119.97,86.97,2025-11-04,56,website,completed
373,186,4,1,39.99,11.0,39.99,28.99,2025-11-04,56,website,completed
374,187,2,1,149.99,55.0,149.99,94.99,2025-11-04,29,whatsapp,completed
375,188,1,3,89.99,32.0,269.97,173.97,2025-11-04,27,sales_rep,completed
376,189,5,4,129.99,48.0,519.96,327.96,2025-11-04,38,sales_rep,completed
377,189,2,2,149.99,55.0,299.98,189.98,2025-11-04,38,sales_rep,completed
378,190,3,3,45.99,12.0,137.97,101.97,2025-11-04,17,whatsapp,completed
379,191,6,4,79.99,28.0,319.96,207.96,2025-11-04,10,whatsapp,completed
380,192,4,4,39.99,11.0,159.96,115.96,2025-11-04,3,whatsapp,completed
381,192,2,4,149.99,55.0,599.96,379.96,2025-11-04,3,whatsapp,completed
382,193,6,2,79.99,28.0,159.98,103.98,2025-11-05,38,website,completed
383,193,2,4,149.99,55.0,599.96,379.96,2025-11-05,38,website,completed
384,194,4,2,39.99,11.0,79.98,57.98,2025-11-05,47,website,completed
385,195,2,3,149.99,55.0,449.97,284.97,2025-11-05,56,whatsapp,completed
386,195,4,3,39.99,11.0,119.97,86.97,2025-11-05,56,whatsapp,completed
387,196,5,1,129.99,48.0,129.99,81.99,2025-11-05,29,sales_rep,completed
388,197,1,3,89.99,32.0,269.97,173.97,2025-11-05,68,marketplace,completed
389,197,2,2,149.99,55.0,299.98,189.98,2025-11-05,68,marketplace,completed
390,198,6,2,79.99,28.0,159.98,103.98,2025-11-05,31,website,completed
391,199,5,1,129.99,48.0,129.99,81.99,2025-11-05,78,marketplace,completed
392,199,1,2,89.99,32.0,179.98,115.98,2025-11-05,78,marketplace,completed
393,199,3,4,45.99,12.0,183.96,135.96,2025-11-05,78,marketplace,completed
394,200,4,3,39.99,11.0,119.97,86.97,2025-11-05,60,whatsapp,completed
395,200,6,3,79.99,28.0,239.97,155.97,2025-11-05,60,whatsapp,completed
396,200,3,2,45.99,12.0,91.98,67.98,2025-11-05,60,whatsapp,completed
397,201,2,3,149.99,55.0,449.97,284.97,2025-11-06,9,whatsapp,completed
398,201,5,1,129.99,48.0,129.99,81.99,2025-11-06,9,whatsapp,completed
399,202,3,1,45.99,12.0,45.99,33.99,2025-11-06,46,website,completed
400,202,1,1,89.99,32.0,89.99,57.99,2025-11-06,46,website,completed
401,203,3,4,45.99,12.0,183.96,135.96,2025-11-06,48,sales_rep,completed
402,204,2,2,149.99,55.0,299.98,189.98,2025-11-06,60,website,completed
403,204,4,3,39.99,11.0,119.97,86.97,2025-11-06,60,website,completed
404,204,4,4,39.99,11.0,159.96,115.96,2025-11-06,60,website,completed
405,205,5,1,129.99,48.0,129.99,81.99,2025-11-06,65,marketplace,completed
406,205,3,3,45.99,12.0,137.97,101.97,2025-11-06,65,marketplace,completed
407,206,3,4,45.99,12.0,183.96,135.96,2025-11-06,11,marketplace,returned
408,206,5,4,129.99,48.0,519.96,327.96,2025-11-06,11,marketplace,returned
409,206,4,2,39.99,11.0,79.98,57.98,2025-11-06,11,marketplace,returned
410,207,2,4,149.99,55.0,599.96,379.96,2025-11-06,47,sales_rep,completed
411,207,3,3,45.99,12.0,137.97,101.97,2025-11-06,47,sales_rep,completed
412,208,2,3,149.99,55.0,449.97,284.97,2025-11-06,77,website,completed
413,208,1,1,89.99,32.0,89.99,57.99,2025-11-06,77,website,completed
414,208,5,3,129.99,48.0,389.97,245.97,2025-11-06,77,website,completed
415,209,1,2,89.99,32.0,179.98,115.98,2025-11-06,13,whatsapp,completed
416,209,1,3,89.99,32.0,269.97,173.97,2025-11-06,13,whatsapp,completed
417,209,2,1,149.99,55.0,149.99,94.99,2025-11-06,13,whatsapp,completed
418,210,4,4,39.99,11.0,159.96,115.96,2025-11-07,45,sales_rep,completed
419,210,4,2,39.99,11.0,79.98,57.98,2025-11-07,45,sales_rep,completed
420,210,6,1,79.99,28.0,79.99,51.99,2025-11-07,45,sales_rep,completed
421,211,6,2,79.99,28.0,159.98,103.98,2025-11-07,40,whatsapp,completed
422,211,3,1,45.99,12.0,45.99,33.99,2025-11-07,40,whatsapp,completed
423,212,4,2,39.99,11.0,79.98,57.98,2025-11-07,55,sales_rep,returned
424,212,5,2,129.99,48.0,259.98,163.98,2025-11-07,55,sales_rep,returned
425,213,4,2,39.99,11.0,79.98,57.98,2025-11-07,44,whatsapp,completed
426,214,5,1,129.99,48.0,129.99,81.99,2025-11-08,38,website,completed
427,214,1,3,89.99,32.0,269.97,173.97,2025-11-08,38,website,completed
428,214,1,2,89.99,32.0,179.98,115.98,2025-11-08,38,website,completed
429,215,6,2,79.99,28.0,159.98,103.98,2025-11-08,77,whatsapp,completed
430,216,6,2,79.99,28.0,159.98,103.98,2025-11-08,57,website,completed
431,216,4,4,39.99,11.0,159.96,115.96,2025-11-08,57,website,completed
432,216,1,3,89.99,32.0,269.97,173.97,2025-11-08,57,website,completed
433,217,5,2,129.99,48.0,259.98,163.98,2025-11-09,30,marketplace,completed
434,217,2,3,149.99,55.0,449.97,284.97,2025-11-09,30,marketplace,completed
435,218,1,4,89.99,32.0,359.96,231.96,2025-11-09,74,whatsapp,completed
436,218,2,4,149.99,55.0,599.96,379.96,2025-11-09,74,whatsapp,completed
437,219,1,3,89.99,32.0,269.97,173.97,2025-11-09,21,marketplace,completed
438,220,2,1,149.99,55.0,149.99,94.99,2025-11-09,7,whatsapp,completed
439,220,5,1,129.99,48.0,129.99,81.99,2025-11-09,7,whatsapp,completed
440,220,3,3,45.99,12.0,137.97,101.97,2025-11-09,7,whatsapp,completed
441,221,4,2,39.99,11.0,79.98,57.98,2025-11-09,11,marketplace,completed
442,221,6,4,79.99,28.0,319.96,207.96,2025-11-09,11,marketplace,completed
443,221,6,1,79.99,28.0,79.99,51.99,2025-11-09,11,marketplace,completed
444,222,1,4,89.99,32.0,359.96,231.96,2025-11-09,29,whatsapp,completed
445,223,6,4,79.99,28.0,319.96,207.96,2025-11-09,7,whatsapp,completed
446,224,5,1,129.99,48.0,129.99,81.99,2025-11-09,11,sales_rep,completed
447,224,5,3,129.99,48.0,389.97,245.97,2025-11-09,11,sales_rep,completed
448,225,1,2,89.99,32.0,179.98,115.98,2025-11-09,19,marketplace,returned
449,225,5,4,129.99,48.0,519.96,327.96,2025-11-09,19,marketplace,returned
450,226,2,3,149.99,55.0,449.97,284.97,2025-11-10,79,website,completed
451,227,4,4,39.99,11.0,159.96,115.96,2025-11-10,28,marketplace,completed
452,227,3,1,45.99,12.0,45.99,33.99,2025-11-10,28,marketplace,completed
453,227,2,3,149.99,55.0,449.97,284.97,2025-11-10,28,marketplace,completed
454,228,1,4,89.99,32.0,359.96,231.96,2025-11-10,31,sales_rep,completed
455,229,3,1,45.99,12.0,45.99,33.99,2025-11-10,80,whatsapp,completed
456,229,1,2,89.99,32.0,179.98,115.98,2025-11-10,80,whatsapp,completed
457,230,5,3,129.99,48.0,389.97,245.97,2025-11-10,19,sales_rep,completed
458,230,6,2,79.99,28.0,159.98,103.98,2025-11-10,19,sales_rep,completed
459,230,4,4,39.99,11.0,159.96,115.96,2025-11-10,19,sales_rep,completed
460,231,5,1,129.99,48.0,129.99,81.99,2025-11-10,24,website,completed
461,231,1,1,89.99,32.0,89.99,57.99,2025-11-10,24,website,completed
462,232,6,3,79.99,28.0,239.97,155.97,2025-11-10,50,whatsapp,completed
463,232,6,3,79.99,28.0,239.97,155.97,2025-11-10,50,whatsapp,completed
464,233,3,2,45.99,12.0,91.98,67.98,2025-11-10,3,sales_rep,completed
465,233,3,1,45.99,12.0,45.99,33.99,2025-11-10,3,sales_rep,completed
466,234,4,3,39.99,11.0,119.97,86.97,2025-11-10,75,sales_rep,completed
467,234,4,2,39.99,11.0,79.98,57.98,2025-11-10,75,sales_rep,completed
468,235,5,4,129.99,48.0,519.96,327.96,2025-11-11,62,marketplace,completed
469,236,6,1,79.99,28.0,79.99,51.99,2025-11-11,5,sales_rep,completed
470,237,3,4,45.99,12.0,183.96,135.96,2025-11-11,41,sales_rep,completed
471,237,5,3,129.99,48.0,389.97,245.97,2025-11-11,41,sales_rep,completed
472,237,2,1,149.99,55.0,149.99,94.99,2025-11-11,41,sales_rep,completed
473,238,2,3,149.99,55.0,449.97,284.97,2025-11-11,25,sales_rep,completed
474,239,1,4,89.99,32.0,359.96,231.96,2025-11-11,35,website,completed
475,239,3,4,45.99,12.0,183.96,135.96,2025-11-11,35,website,completed
476,240,6,4,79.99,28.0,319.96,207.96,2025-11-11,50,sales_rep,completed
477,240,5,3,129.99,48.0,389.97,245.97,2025-11-11,50,sales_rep,completed
478,241,2,4,149.99,55.0,599.96,379.96,2025-11-11,67,sales_rep,completed
479,241,4,1,39.99,11.0,39.99,28.99,2025-11-11,67,sales_rep,completed
480,241,1,4,89.99,32.0,359.96,231.96,2025-11-11,67,sales_rep,completed
481,242,6,1,79.99,28.0,79.99,51.99,2025-11-11,78,marketplace,completed
482,242,1,1,89.99,32.0,89.99,57.99,2025-11-11,78,marketplace,completed
483,243,2,4,149.99,55.0,599.96,379.96,2025-11-11,42,sales_rep,completed
484,243,2,2,149.99,55.0,299.98,189.98,2025-11-11,42,sales_rep,completed
485,243,5,4,129.99,48.0,519.96,327.96,2025-11-11,42,sales_rep,completed
486,244,3,4,45.99,12.0,183.96,135.96,2025-11-12,58,website,completed
487,244,5,3,129.99,48.0,389.97,245.97,2025-11-12,58,website,completed
488,245,1,3,89.99,32.0,269.97,173.97,2025-11-12,8,website,completed
489,245,1,2,89.99,32.0,179.98,115.98,2025-11-12,8,website,completed
490,246,4,4,39.99,11.0,159.96,115.96,2025-11-12,4,marketplace,completed
491,246,1,1,89.99,32.0,89.99,57.99,2025-11-12,4,marketplace,completed
492,246,4,2,39.99,11.0,79.98,57.98,2025-11-12,4,marketplace,completed
493,247,4,3,39.99,11.0,119.97,86.97,2025-11-12,9,marketplace,completed
494,247,1,4,89.99,32.0,359.96,231.96,2025-11-12,9,marketplace,completed
495,248,3,4,45.99,12.0,183.96,135.96,2025-11-12,73,website,completed
496,248,2,3,149.99,55.0,449.97,284.97,2025-11-12,73,website,completed
497,248,2,3,149.99,55.0,449.97,284.97,2025-11-12,73,website,completed
498,249,2,3,149.99,55.0,449.97,284.97,2025-11-12,57,website,completed
499,249,5,4,129.99,48.0,519.96,327.96,2025-11-12,57,website,completed
500,249,2,3,149.99,55.0,449.97,284.97,2025-11-12,57,website,completed
501,250,1,2,89.99,32.0,179.98,115.98,2025-11-12,36,marketplace,completed
502,251,3,3,45.99,12.0,137.97,101.97,2025-11-13,67,whatsapp,completed
503,252,1,3,89.99,32.0,269.97,173.97,2025-11-13,34,whatsapp,completed
504,252,1,4,89.99,32.0,359.96,231.96,2025-11-13,34,whatsapp,completed
505,252,4,2,39.99,11.0,79.98,57.98,2025-11-13,34,whatsapp,completed
506,253,6,2,79.99,28.0,159.98,103.98,2025-11-13,16,marketplace,completed
507,253,3,4,45.99,12.0,183.96,135.96,2025-11-13,16,marketplace,completed
508,254,1,1,89.99,32.0,89.99,57.99,2025-11-13,12,sales_rep,completed
509,254,3,3,45.99,12.0,137.97,101.97,2025-11-13,12,sales_rep,completed
510,254,4,3,39.99,11.0,119.97,86.97,2025-11-13,12,sales_rep,completed
511,255,2,2,149.99,55.0,299.98,189.98,2025-11-13,21,marketplace,completed
512,255,1,1,89.99,32.0,89.99,57.99,2025-11-13,21,marketplace,completed
513,255,4,2,39.99,11.0,79.98,57.98,2025-11-13,21,marketplace,completed
514,256,3,3,45.99,12.0,137.97,101.97,2025-11-13,18,marketplace,completed
515,257,2,2,149.99,55.0,299.98,189.98,2025-11-13,71,sales_rep,completed
516,257,1,1,89.99,32.0,89.99,57.99,2025-11-13,71,sales_rep,completed
517,257,6,1,79.99,28.0,79.99,51.99,2025-11-13,71,sales_rep,completed
518,258,2,4,149.99,55.0,599.96,379.96,2025-11-13,40,whatsapp,completed
519,258,6,4,79.99,28.0,319.96,207.96,2025-11-13,40,whatsapp,completed
520,258,2,4,149.99,55.0,599.96,379.96,2025-11-13,40,whatsapp,completed
521,259,4,1,39.99,11.0,39.99,28.99,2025-11-13,74,website,completed
522,259,1,4,89.99,32.0,359.96,231.96,2025-11-13,74,website,completed
523,260,6,2,79.99,28.0,159.98,103.98,2025-11-14,67,sales_rep,completed
524,260,2,2,149.99,55.0,299.98,189.98,2025-11-14,67,sales_rep,completed
525,260,6,4,79.99,28.0,319.96,207.96,2025-11-14,67,sales_rep,completed
526,261,6,2,79.99,28.0,159.98,103.98,2025-11-14,65,website,completed
527,261,3,3,45.99,12.0,137.97,101.97,2025-11-14,65,website,completed
528,261,6,2,79.99,28.0,159.98,103.98,2025-11-14,65,website,completed
529,262,4,3,39.99,11.0,119.97,86.97,2025-11-14,21,sales_rep,completed
530,263,2,2,149.99,55.0,299.98,189.98,2025-11-14,67,sales_rep,completed
531,263,5,3,129.99,48.0,389.97,245.97,2025-11-14,67,sales_rep,completed
532,264,5,2,129.99,48.0,259.98,163.98,2025-11-14,17,sales_rep,completed
533,265,6,3,79.99,28.0,239.97,155.97,2025-11-14,76,marketplace,completed
534,265,3,1,45.99,12.0,45.99,33.99,2025-11-14,76,marketplace,completed
535,265,1,1,89.99,32.0,89.99,57.99,2025-11-14,76,marketplace,completed
536,266,6,3,79.99,28.0,239.97,155.97,2025-11-14,11,website,completed
537,266,3,2,45.99,12.0,91.98,67.98,2025-11-14,11,website,completed
538,266,4,4,39.99,11.0,159.96,115.96,2025-11-14,11,website,completed
539,267,5,3,129.99,48.0,389.97,245.97,2025-11-14,80,website,completed
540,267,5,3,129.99,48.0,389.97,245.97,2025-11-14,80,website,completed
541,267,1,4,89.99,32.0,359.96,231.96,2025-11-14,80,website,completed
542,268,1,1,89.99,32.0,89.99,57.99,2025-11-14,32,whatsapp,completed
543,269,4,3,39.99,11.0,119.97,86.97,2025-11-15,57,whatsapp,completed
544,270,3,3,45.99,12.0,137.97,101.97,2025-11-15,78,marketplace,completed
545,270,4,3,39.99,11.0,119.97,86.97,2025-11-15,78,marketplace,completed
546,270,3,4,45.99,12.0,183.96,135.96,2025-11-15,78,marketplace,completed
547,271,5,3,129.99,48.0,389.97,245.97,2025-11-15,17,sales_rep,completed
548,272,4,2,39.99,11.0,79.98,57.98,2025-11-15,31,whatsapp,completed
549,272,1,2,89.99,32.0,179.98,115.98,2025-11-15,31,whatsapp,completed
550,273,4,4,39.99,11.0,159.96,115.96,2025-11-16,7,sales_rep,completed
551,273,6,2,79.99,28.0,159.98,103.98,2025-11-16,7,sales_rep,completed
552,273,2,2,149.99,55.0,299.98,189.98,2025-11-16,7,sales_rep,completed
553,274,1,4,89.99,32.0,359.96,231.96,2025-11-16,42,sales_rep,completed
554,275,2,4,149.99,55.0,599.96,379.96,2025-11-16,66,whatsapp,completed
555,275,4,1,39.99,11.0,39.99,28.99,2025-11-16,66,whatsapp,completed
556,276,6,3,79.99,28.0,239.97,155.97,2025-11-17,51,whatsapp,completed
557,277,1,4,89.99,32.0,359.96,231.96,2025-11-17,7,website,completed
558,277,2,3,149.99,55.0,449.97,284.97,2025-11-17,7,website,completed
559,277,3,1,45.99,12.0,45.99,33.99,2025-11-17,7,website,completed
560,278,6,3,79.99,28.0,239.97,155.97,2025-11-17,14,whatsapp,completed
561,278,5,4,129.99,48.0,519.96,327.96,2025-11-17,14,whatsapp,completed
562,279,1,2,89.99,32.0,179.98,115.98,2025-11-18,6,whatsapp,completed
563,279,5,3,129.99,48.0,389.97,245.97,2025-11-18,6,whatsapp,completed
564,279,3,3,45.99,12.0,137.97,101.97,2025-11-18,6,whatsapp,completed
565,280,6,3,79.99,28.0,239.97,155.97,2025-11-18,10,whatsapp,completed
566,280,6,1,79.99,28.0,79.99,51.99,2025-11-18,10,whatsapp,completed
567,280,1,2,89.99,32.0,179.98,115.98,2025-11-18,10,whatsapp,completed
568,281,5,3,129.99,48.0,389.97,245.97,2025-11-18,13,whatsapp,completed
569,281,2,2,149.99,55.0,299.98,189.98,2025-11-18,13,whatsapp,completed
570,282,4,1,39.99,11.0,39.99,28.99,2025-11-18,26,whatsapp,completed
571,283,4,4,39.99,11.0,159.96,115.96,2025-11-18,18,sales_rep,completed
572,283,6,2,79.99,28.0,159.98,103.98,2025-11-18,18,sales_rep,completed
573,283,6,2,79.99,28.0,159.98,103.98,2025-11-18,18,sales_rep,completed
574,284,2,3,149.99,55.0,449.97,284.97,2025-11-18,42,sales_rep,completed
575,284,1,3,89.99,32.0,269.97,173.97,2025-11-18,42,sales_rep,completed
576,284,5,4,129.99,48.0,519.96,327.96,2025-11-18,42,sales_rep,completed
577,285,3,3,45.99,12.0,137.97,101.97,2025-11-18,73,sales_rep,completed
578,286,1,1,89.99,32.0,89.99,57.99,2025-11-19,15,whatsapp,completed
579,286,1,4,89.99,32.0,359.96,231.96,2025-11-19,15,whatsapp,completed
580,286,4,3,39.99,11.0,119.97,86.97,2025-11-19,15,whatsapp,completed
581,287,4,4,39.99,11.0,159.96,115.96,2025-11-19,75,marketplace,completed
582,287,2,2,149.99,55.0,299.98,189.98,2025-11-19,75,marketplace,completed
583,287,1,4,89.99,32.0,359.96,231.96,2025-11-19,75,marketplace,completed
584,288,1,1,89.99,32.0,89.99,57.99,2025-11-19,19,marketplace,returned
585,288,3,2,45.99,12.0,91.98,67.98,2025-11-19,19,marketplace,returned
586,288,2,1,149.99,55.0,149.99,94.99,2025-11-19,19,marketplace,returned
587,289,5,2,129.99,48.0,259.98,163.98,2025-11-19,57,sales_rep,completed
588,289,5,4,129.99,48.0,519.96,327.96,2025-11-19,57,sales_rep,completed
589,290,6,1,79.99,28.0,79.99,51.99,2025-11-19,65,whatsapp,completed
590,290,4,2,39.99,11.0,79.98,57.98,2025-11-19,65,whatsapp,completed
591,290,1,2,89.99,32.0,179.98,115.98,2025-11-19,65,whatsapp,completed
592,291,5,4,129.99,48.0,519.96,327.96,2025-11-19,72,sales_rep,completed
593,291,1,3,89.99,32.0,269.97,173.97,2025-11-19,72,sales_rep,completed
594,292,6,3,79.99,28.0,239.97,155.97,2025-11-19,23,whatsapp,completed
595,292,5,3,129.99,48.0,389.97,245.97,2025-11-19,23,whatsapp,completed
596,293,2,2,149.99,55.0,299.98,189.98,2025-11-20,25,marketplace,completed
597,293,3,3,45.99,12.0,137.97,101.97,2025-11-20,25,marketplace,completed
598,294,2,3,149.99,55.0,449.97,284.97,2025-11-20,37,marketplace,completed
599,294,6,4,79.99,28.0,319.96,207.96,2025-11-20,37,marketplace,completed
600,295,2,4,149.99,55.0,599.96,379.96,2025-11-20,45,sales_rep,completed
601,295,5,4,129.99,48.0,519.96,327.96,2025-11-20,45,sales_rep,completed
602,295,6,3,79.99,28.0,239.97,155.97,2025-11-20,45,sales_rep,completed
603,296,1,1,89.99,32.0,89.99,57.99,2025-11-20,19,sales_rep,completed
604,296,3,3,45.99,12.0,137.97,101.97,2025-11-20,19,sales_rep,completed
605,296,5,4,129.99,48.0,519.96,327.96,2025-11-20,19,sales_rep,completed
606,297,6,3,79.99,28.0,239.97,155.97,2025-11-20,33,whatsapp,completed
607,297,2,3,149.99,55.0,449.97,284.97,2025-11-20,33,whatsapp,completed
608,297,4,2,39.99,11.0,79.98,57.98,2025-11-20,33,whatsapp,completed
609,298,5,2,129.99,48.0,259.98,163.98,2025-11-20,14,marketplace,completed
610,298,3,2,45.99,12.0,91.98,67.98,2025-11-20,14,marketplace,completed
611,298,4,1,39.99,11.0,39.99,28.99,2025-11-20,14,marketplace,completed
612,299,2,1,149.99,55.0,149.99,94.99,2025-11-20,13,whatsapp,completed
613,299,2,2,149.99,55.0,299.98,189.98,2025-11-20,13,whatsapp,completed
614,300,3,4,45.99,12.0,183.96,135.96,2025-11-20,1,marketplace,completed
615,300,3,2,45.99,12.0,91.98,67.98,2025-11-20,1,marketplace,completed
616,301,5,1,129.99,48.0,129.99,81.99,2025-11-20,37,sales_rep,completed
617,302,1,4,89.99,32.0,359.96,231.96,2025-11-21,69,website,completed
618,303,2,4,149.99,55.0,599.96,379.96,2025-11-21,23,website,completed
619,303,3,2,45.99,12.0,91.98,67.98,2025-11-21,23,website,completed
620,304,2,1,149.99,55.0,149.99,94.99,2025-11-21,38,website,returned
621,304,6,3,79.99,28.0,239.97,155.97,2025-11-21,38,website,returned
622,304,6,3,79.99,28.0,239.97,155.97,2025-11-21,38,website,returned
623,305,5,4,129.99,48.0,519.96,327.96,2025-11-21,59,whatsapp,completed
624,306,6,2,79.99,28.0,159.98,103.98,2025-11-21,35,marketplace,completed
625,306,1,4,89.99,32.0,359.96,231.96,2025-11-21,35,marketplace,completed
626,307,4,2,39.99,11.0,79.98,57.98,2025-11-22,24,website,completed
627,307,2,2,149.99,55.0,299.98,189.98,2025-11-22,24,website,completed
628,308,3,3,45.99,12.0,137.97,101.97,2025-11-22,79,whatsapp,completed
629,308,1,1,89.99,32.0,89.99,57.99,2025-11-22,79,whatsapp,completed
630,308,5,4,129.99,48.0,519.96,327.96,2025-11-22,79,whatsapp,completed
631,309,2,3,149.99,55.0,449.97,284.97,2025-11-22,13,marketplace,completed
632,309,1,2,89.99,32.0,179.98,115.98,2025-11-22,13,marketplace,completed
633,310,1,3,89.99,32.0,269.97,173.97,2025-11-22,1,sales_rep,completed
634,310,5,3,129.99,48.0,389.97,245.97,2025-11-22,1,sales_rep,completed
635,311,4,2,39.99,11.0,79.98,57.98,2025-11-22,39,website,completed
636,311,5,1,129.99,48.0,129.99,81.99,2025-11-22,39,website,completed
637,312,3,3,45.99,12.0,137.97,101.97,2025-11-22,16,whatsapp,completed
638,312,1,1,89.99,32.0,89.99,57.99,2025-11-22,16,whatsapp,completed
639,313,3,4,45.99,12.0,183.96,135.96,2025-11-23,48,marketplace,completed
640,314,5,3,129.99,48.0,389.97,245.97,2025-11-23,20,whatsapp,completed
641,314,6,4,79.99,28.0,319.96,207.96,2025-11-23,20,whatsapp,completed
642,314,1,4,89.99,32.0,359.96,231.96,2025-11-23,20,whatsapp,completed
643,315,2,1,149.99,55.0,149.99,94.99,2025-11-23,69,marketplace,completed
644,315,6,4,79.99,28.0,319.96,207.96,2025-11-23,69,marketplace,completed
645,315,5,3,129.99,48.0,389.97,245.97,2025-11-23,69,marketplace,completed
646,316,1,2,89.99,32.0,179.98,115.98,2025-11-23,10,website,completed
647,316,1,2,89.99,32.0,179.98,115.98,2025-11-23,10,website,completed
648,316,4,2,39.99,11.0,79.98,57.98,2025-11-23,10,website,completed
649,317,5,4,129.99,48.0,519.96,327.96,2025-11-23,42,whatsapp,completed
650,318,2,2,149.99,55.0,299.98,189.98,2025-11-23,12,whatsapp,completed
651,318,5,4,129.99,48.0,519.96,327.96,2025-11-23,12,whatsapp,completed
652,319,4,3,39.99,11.0,119.97,86.97,2025-11-24,73,website,completed
653,319,6,1,79.99,28.0,79.99,51.99,2025-11-24,73,website,completed
654,319,2,4,149.99,55.0,599.96,379.96,2025-11-24,73,website,completed
655,320,6,1,79.99,28.0,79.99,51.99,2025-11-24,33,website,completed
656,320,2,1,149.99,55.0,149.99,94.99,2025-11-24,33,website,completed
657,320,3,4,45.99,12.0,183.96,135.96,2025-11-24,33,website,completed
658,321,3,1,45.99,12.0,45.99,33.99,2025-11-24,45,website,completed
659,322,1,2,89.99,32.0,179.98,115.98,2025-11-24,61,website,completed
660,323,6,4,79.99,28.0,319.96,207.96,2025-11-24,54,sales_rep,completed
661,323,2,4,149.99,55.0,599.96,379.96,2025-11-24,54,sales_rep,completed
662,324,1,2,89.99,32.0,179.98,115.98,2025-11-24,49,website,completed
663,324,4,3,39.99,11.0,119.97,86.97,2025-11-24,49,website,completed
664,324,6,1,79.99,28.0,79.99,51.99,2025-11-24,49,website,completed
665,325,1,2,89.99,32.0,179.98,115.98,2025-11-24,23,whatsapp,completed
666,325,1,1,89.99,32.0,89.99,57.99,2025-11-24,23,whatsapp,completed
667,325,5,1,129.99,48.0,129.99,81.99,2025-11-24,23,whatsapp,completed
668,326,6,4,79.99,28.0,319.96,207.96,2025-11-24,39,whatsapp,completed
669,326,1,4,89.99,32.0,359.96,231.96,2025-11-24,39,whatsapp,completed
670,326,1,2,89.99,32.0,179.98,115.98,2025-11-24,39,whatsapp,completed
671,327,5,2,129.99,48.0,259.98,163.98,2025-11-24,32,whatsapp,completed
672,327,3,1,45.99,12.0,45.99,33.99,2025-11-24,32,whatsapp,completed
673,328,1,1,89.99,32.0,89.99,57.99,2025-11-25,54,website,completed
674,329,6,1,79.99,28.0,79.99,51.99,2025-11-25,77,website,completed
675,329,4,2,39.99,11.0,79.98,57.98,2025-11-25,77,website,completed
676,329,2,1,149.99,55.0,149.99,94.99,2025-11-25,77,website,completed
677,330,2,2,149.99,55.0,299.98,189.98,2025-11-26,57,marketplace,completed
678,331,6,3,79.99,28.0,239.97,155.97,2025-11-26,65,sales_rep,completed
679,331,2,3,149.99,55.0,449.97,284.97,2025-11-26,65,sales_rep,completed
680,331,6,2,79.99,28.0,159.98,103.98,2025-11-26,65,sales_rep,completed
681,332,1,2,89.99,32.0,179.98,115.98,2025-11-26,39,marketplace,completed
682,332,4,4,39.99,11.0,159.96,115.96,2025-11-26,39,marketplace,completed
683,332,3,3,45.99,12.0,137.97,101.97,2025-11-26,39,marketplace,completed
684,333,6,2,79.99,28.0,159.98,103.98,2025-11-26,36,website,completed
